Title:The NANOGrav 11yr Data Set: Limits on Supermassive Black Hole Binaries in Galaxies within 500Mpc
Authors: Arzoumanian et al. Corresponding author: Maria Charisi [maria.charisi[at]nanograv.org]
Table: 2MRS galaxy catalog with estimates of the SMBH mass and distance, along with the GW strain upper limit towards the direction of each galaxy.
================================================================================
Byte-by-byte Description of file: datafile.txt
--------------------------------------------------------------------------------
   Bytes Format Units       Label            Explanations
--------------------------------------------------------------------------------
   1- 16 A16    ---         Name             Source Name
  17- 21 F5.2   Mpc         Dist             Galaxy Distance in Mpc
  22- 24 F3.2   [solMass]   BHMassfbulge1    SMBH mass assuming fbulge=1
  25- 27 F3.2   [solMass]   BHMassfbulge031  SMBH mass assuming fbulge=0.31
  28- 30 F3.2   [solMass] e_BHMassfbulge1    SMBH mass uncertainty
03223581+1457339 140.69 8.86 8.86 0.43 7.78e-15 3 4
04270667+5711292 146.40 9.02 8.49 0.44 7.62e-15 3 5
05023235-0320394 56.95 7.42 7.42 0.43 1.14e-14 2 4
06143048-5356292 120.21 8.20 8.20 0.44 5.74e-15 1 4
07081220+4908160 85.35 7.77 7.77 0.44 8.23e-15 2 4
09485612-2602322 220.29 9.24 9.24 0.44 6.22e-15 3 4
09514172+1226423 154.30 9.01 9.01 0.44 7.47e-15 3 4
09591558-4200017 50.63 6.90 6.90 0.43 4.67e-15 3 4
10282398-3531469 80.90 8.24 8.24 0.45 4.82e-15 1 4
11072058-2300405 278.23 9.64 9.64 0.44 4.55e-15 3 4
11264602+3915583 94.38 8.44 8.44 0.44 4.37e-15 3 4
14351832-0526397 194.44 9.13 9.13 0.43 2.68e-15 3 4
15385172+1204498 32.91 7.35 7.35 0.43 2.29e-15 2 4
17155269+3624209 162.89 8.93 8.93 0.43 2.50e-15 3 4
18164389-7340052 202.17 9.22 9.22 0.45 2.64e-15 3 4
19345690-5255290 195.67 9.14 9.14 0.44 2.24e-15 3 4
19570607+0522434 83.13 7.37 7.37 0.44 2.55e-15 3 4
20112955-0830345 116.11 7.82 7.82 0.43 2.47e-15 3 4
20514066-5236014 208.49 8.42 8.42 0.42 2.43e-15 3 4
20595916-2007407 121.92 8.73 8.73 0.46 2.21e-15 3 4
21313568-4653144 160.68 8.19 8.19 0.44 2.52e-15 1 4
22044851+6229539 121.57 8.75 8.22 0.45 3.76e-15 3 5
22091067+1330213 113.12 8.62 8.62 0.45 2.58e-15 3 4
22232853-3221512 115.88 8.71 8.71 0.45 2.43e-15 3 4
00132139-4921441 137.13 8.77 8.77 0.44 3.77e-15 3 4
01240952-1647565 179.59 9.06 9.06 0.45 4.64e-15 3 4
02071512+3257102 165.44 8.47 8.47 0.45 5.94e-15 3 4
03445267+4612070 72.05 7.29 7.29 0.45 8.05e-15 2 4
04101040+2915248 68.63 8.22 8.22 0.44 8.47e-15 3 4
06514833-2014261 109.53 8.76 8.23 0.44 1.02e-14 3 5
08344506+5242566 193.18 8.58 8.58 0.46 6.17e-15 3 4
10343568-2834048 66.99 7.52 7.52 0.44 5.05e-15 1 4
11131593-1147286 238.12 8.52 8.52 0.45 4.56e-15 3 4
11283609+2324166 110.67 7.84 7.84 0.44 4.87e-15 3 4
11342753+3310440 43.77 7.63 7.63 0.43 4.30e-15 3 4
12051406+1036482 149.64 8.85 8.85 0.45 4.04e-15 3 4
12120324-0452365 89.13 7.53 7.53 0.44 4.02e-15 3 4
13280399+3419574 152.34 9.07 9.07 0.43 3.21e-15 3 4
13570050+4321434 146.20 8.84 8.84 0.44 3.24e-15 3 4
14130649-3405476 167.47 9.09 9.09 0.45 2.54e-15 1 4
14221026+4834140 307.98 9.65 9.65 0.45 3.32e-15 3 4
14243318+0110383 173.11 8.25 8.25 0.43 2.70e-15 3 4
16154791+3631378 142.73 8.81 8.81 0.46 2.63e-15 3 4
16230099-2613441 106.04 7.80 7.80 0.45 2.35e-15 3 4
16475562-7855371 90.80 7.57 7.57 0.44 2.72e-15 3 4
18294221-7706043 166.71 9.11 9.11 0.43 2.87e-15 1 4
19391760-1714226 180.29 9.14 9.14 0.44 2.10e-15 1 4
19473652+4203365 124.17 8.74 8.21 0.45 2.68e-15 3 5
20572330+2310291 118.83 8.64 8.64 0.41 2.61e-15 3 4
21360708+0939371 119.38 8.13 8.13 0.45 2.39e-15 3 4
23033840+0150582 70.83 8.20 8.20 0.44 2.73e-15 2 4
23524430-2834138 246.63 9.41 9.41 0.45 3.09e-15 3 4
03021924-5345483 141.89 8.89 8.89 0.44 5.49e-15 1 4
04204376+3550369 85.72 8.39 8.39 0.44 8.83e-15 2 4
05002077+0916555 161.29 8.94 8.94 0.43 1.17e-14 3 4
05115286-1303259 50.67 6.87 6.87 0.44 1.00e-14 3 4
06205441-6501078 106.63 8.83 8.83 0.40 4.63e-15 2 3
06335224-0843222 99.33 8.52 7.98 0.46 1.19e-14 3 5
08372020-6519302 176.81 8.25 8.25 0.45 4.69e-15 3 4
10055681-0819102 294.44 9.73 9.73 0.42 5.88e-15 3 4
10364122-2733392 54.95 7.35 7.35 0.39 5.05e-15 1 3
11561505+1701464 103.76 7.96 7.96 0.44 4.04e-15 3 4
12231910-3700508 113.58 8.11 8.11 0.43 3.22e-15 3 4
12375318+1416527 119.66 8.66 8.66 0.43 3.77e-15 3 4
12594829-3340177 194.29 9.20 9.20 0.44 3.22e-15 3 4
13554635+2509070 136.62 8.25 8.25 0.43 2.74e-15 2 4
14051123-0322114 35.79 6.73 6.73 0.43 2.71e-15 3 4
14150063-0047489 171.82 9.04 9.04 0.46 2.71e-15 3 4
15052627+4633551 32.96 6.53 6.53 0.44 3.11e-15 1 4
15321843-0249208 107.48 7.30 7.30 0.44 2.47e-15 3 4
16542073+3600490 157.75 7.97 7.97 0.44 2.50e-15 1 4
19152178+5034556 152.00 8.36 8.36 0.45 2.79e-15 3 4
19490388-3256444 173.54 8.12 8.12 0.45 2.18e-15 3 4
20131241-2845194 101.13 8.52 8.52 0.43 2.13e-15 3 4
21265783-0701179 105.05 7.65 7.65 0.43 2.27e-15 3 4
22042530+0042560 180.50 9.08 9.08 0.45 2.53e-15 3 4
23495204+0626279 226.95 9.28 9.28 0.43 3.78e-15 3 4
00332979-5644496 107.18 8.52 8.52 0.44 3.40e-15 3 4
01164106-3126022 146.62 8.10 8.10 0.44 3.84e-15 3 4
04114941+0627086 113.34 7.94 7.94 0.42 9.76e-15 3 4
04363535-2226384 292.58 8.90 8.90 0.40 9.18e-15 3 3
04384768-0812268 64.52 7.23 7.23 0.44 1.04e-14 2 4
04592343-0109334 64.57 7.22 7.22 0.42 1.20e-14 2 4
05132138+2509501 89.32 8.65 8.12 0.44 1.10e-14 3 5
06522123+4659235 181.28 9.17 9.17 0.44 8.23e-15 3 4
07213678+1756216 263.55 9.53 9.53 0.44 1.03e-14 3 4
08285292+1733047 93.20 8.43 8.43 0.44 8.95e-15 3 4
10441680-4740377 95.15 8.42 7.88 0.46 4.50e-15 3 5
10561141+4956179 104.28 8.50 8.50 0.44 5.20e-15 2 4
12245015-3839530 41.79 7.07 7.07 0.45 3.51e-15 2 4
13282605-4428440 155.48 8.39 8.39 0.44 3.28e-15 3 4
13374874-3530031 194.29 8.33 8.33 0.45 2.94e-15 3 4
13404946-3239277 194.29 8.39 8.39 0.46 2.69e-15 3 4
13513957-4427369 122.16 8.65 8.65 0.44 2.84e-15 3 4
14054649-1245432 159.95 8.94 8.94 0.42 2.64e-15 3 4
14395218+4244324 38.54 6.72 6.72 0.44 3.00e-15 1 4
15150556+4309014 82.44 7.47 7.47 0.44 2.73e-15 3 4
16570402+0522193 141.63 8.87 8.87 0.43 2.17e-15 3 4
16582401+5857212 84.81 7.73 7.73 0.45 3.14e-15 3 4
18014871+4518374 86.30 8.31 8.31 0.44 2.65e-15 3 4
19241998-2559062 90.35 7.98 7.98 0.44 2.15e-15 3 4
23085561-3051284 30.33 6.14 6.14 0.44 2.62e-15 1 4
23155502+3631450 274.63 9.57 9.57 0.43 3.72e-15 3 4
23444869+4436209 179.43 8.27 8.27 0.43 3.87e-15 3 4
00030887+3102108 65.65 8.03 8.03 0.44 4.05e-15 3 4
00552849-0326297 211.20 9.22 9.22 0.43 4.01e-15 3 4
01561109+0644413 75.50 8.20 8.20 0.43 6.11e-15 1 4
02362395+0732011 90.45 7.80 7.80 0.44 7.44e-15 2 4
05114647-1705419 220.78 9.47 9.47 0.45 1.00e-14 1 4
05181694-5756305 106.73 7.69 7.69 0.44 5.05e-15 3 4
06312198+5005376 90.77 7.63 7.63 0.43 8.66e-15 1 4
07084643-4949206 187.77 9.19 9.19 0.43 6.48e-15 3 4
07474398-8211480 79.55 8.34 8.34 0.45 3.66e-15 3 4
08394681-6550139 77.61 7.50 7.50 0.44 4.69e-15 1 4
09181420+4539065 117.63 7.89 7.89 0.45 6.30e-15 3 4
10063143-3202353 39.33 6.60 6.60 0.44 5.09e-15 2 4
13041205-0453278 16.53 6.66 6.66 0.41 3.12e-15 2 4
13094653+5529094 128.19 8.79 8.79 0.43 3.65e-15 2 4
13251396-2521095 194.29 8.64 8.64 0.44 2.95e-15 3 4
13335622+1742467 74.54 7.22 7.22 0.42 3.02e-15 3 4
14371016-3028407 106.05 8.50 8.50 0.45 2.60e-15 3 4
16364690-8220024 127.81 8.72 8.72 0.45 3.15e-15 3 4
16443212+2640578 200.36 9.18 9.18 0.44 2.41e-15 3 4
17432223-0506509 173.64 8.55 8.55 0.44 2.37e-15 3 4
20215157-3117233 84.07 7.80 7.80 0.43 2.08e-15 3 4
20300214-8611150 274.30 8.67 8.67 0.42 3.17e-15 3 4
20512199-5232591 190.73 8.36 8.36 0.40 2.43e-15 3 3
22015134-2229083 75.40 8.20 8.20 0.45 2.43e-15 3 4
00394700+5552521 160.18 9.03 8.49 0.43 4.27e-15 3 5
00470155-5203039 117.33 8.22 8.22 0.43 3.40e-15 3 4
04483593-1246256 128.22 8.74 8.74 0.43 1.04e-14 1 4
05511455-3146007 138.45 7.83 7.83 0.44 8.62e-15 2 4
05581689-1650223 112.84 7.67 7.67 0.46 1.05e-14 2 4
06102145+5047076 110.93 7.77 7.77 0.43 8.66e-15 3 4
07581664+2710293 198.41 9.16 9.16 0.43 8.89e-15 3 4
08041321+5523518 139.59 7.95 7.95 0.43 6.17e-15 3 4
08523058-1155415 215.72 9.25 9.25 0.46 7.68e-15 3 4
08574480+5504241 165.32 9.00 9.00 0.43 6.17e-15 3 4
09015014-2414296 244.95 9.53 9.53 0.46 7.21e-15 3 4
09330225-3954037 167.93 9.10 8.56 0.45 5.26e-15 3 5
10340987+7224497 99.21 7.55 7.55 0.44 4.77e-15 2 4
10455484+2047265 89.01 7.85 7.85 0.44 5.28e-15 3 4
11282680-3045569 135.45 8.79 8.79 0.44 4.31e-15 3 4
11375116-5213353 224.00 9.33 8.79 0.43 3.83e-15 3 5
11513128+2351464 103.06 7.99 7.99 0.45 4.03e-15 2 4
12355839-4301021 151.53 8.88 8.88 0.45 3.51e-15 3 4
12552781+2739219 107.00 8.52 8.52 0.43 3.17e-15 2 4
13371698-5504342 73.71 7.34 7.34 0.44 3.20e-15 3 4
13554710-3840183 194.29 8.58 8.58 0.43 2.84e-15 3 4
15531882-6108136 72.26 8.22 7.69 0.44 2.64e-15 3 5
15575201+0415442 117.59 7.75 7.75 0.44 2.41e-15 3 4
16291993-6722201 204.63 9.19 9.19 0.44 2.68e-15 3 4
17142095+2304176 128.21 7.90 7.90 0.46 2.17e-15 3 4
17550538+2857341 99.73 8.48 8.48 0.44 2.31e-15 2 4
19275896+3445205 95.31 8.44 7.90 0.44 2.42e-15 3 5
21313077+3856381 249.20 9.58 9.05 0.45 2.95e-15 3 5
23072879-2720306 121.14 8.66 8.66 0.42 2.76e-15 3 4
01034906-4252397 231.95 9.31 9.31 0.44 3.90e-15 3 4
01375569+0100052 179.62 9.11 9.11 0.43 5.94e-15 3 4
02001608+3203357 72.23 7.62 7.62 0.45 5.56e-15 2 4
02033249-6051107 127.40 8.72 8.72 0.46 4.06e-15 3 4
02492578+1548034 126.91 8.71 8.71 0.44 7.77e-15 3 4
02551610-2950007 84.72 7.48 7.48 0.44 6.04e-15 1 4
04011823-5242268 149.96 8.31 8.31 0.45 5.43e-15 1 4
04071443-5340513 176.26 8.51 8.51 0.43 5.43e-15 3 4
05302776-2851407 156.62 8.37 8.37 0.42 8.62e-15 3 4
06242998-5624430 145.32 8.27 8.27 0.44 5.74e-15 3 4
09112542-5552391 144.39 8.90 8.90 0.46 4.73e-15 3 4
10102794+2757221 73.33 7.30 7.30 0.47 5.62e-15 3 4
10363388+0533131 134.38 8.75 8.75 0.44 5.54e-15 3 4
12040140-3135542 119.97 7.89 7.89 0.44 3.75e-15 2 4
12293281+1112556 264.46 9.42 9.42 0.45 3.66e-15 3 4
12590180+2813309 107.00 8.10 8.10 0.40 3.17e-15 2 3
13015584-1658505 78.33 8.25 8.25 0.44 3.23e-15 1 4
13404385-3209088 194.29 9.11 9.11 0.45 2.69e-15 3 4
14334840+4005392 117.07 8.21 8.21 0.43 3.00e-15 2 4
16343783-3335383 151.89 8.98 8.45 0.44 2.26e-15 3 5
17562024+2621595 230.86 8.39 8.39 0.45 2.18e-15 3 4
18402926-7708005 102.79 8.54 8.54 0.44 2.87e-15 1 4
21074120-3931385 219.01 8.48 8.48 0.43 2.24e-15 3 4
23513462-2804182 165.94 9.03 9.03 0.41 3.09e-15 1 3
23562655-1105096 167.47 9.13 9.13 0.44 3.16e-15 1 4
01063300-4638369 128.80 8.74 8.74 0.45 4.10e-15 2 4
01215148-0718462 135.50 8.82 8.82 0.43 5.17e-15 1 4
02473055+1606408 98.57 8.46 8.46 0.44 7.77e-15 3 4
03072336+3750101 71.86 8.24 7.71 0.45 7.05e-15 3 5
04083970+3713465 88.31 7.33 7.33 0.43 8.83e-15 2 4
05142424-0325340 62.48 8.01 8.01 0.43 1.14e-14 3 4
07020901+4710477 250.69 9.50 9.50 0.44 8.23e-15 3 4
07581258+8543000 32.31 7.40 7.40 0.46 4.85e-15 2 4
09101137+2307177 157.49 8.94 8.94 0.43 7.97e-15 3 4
09440951+6558385 50.59 7.77 7.77 0.44 5.51e-15 3 4
10170513+5449137 166.62 8.22 8.22 0.46 5.19e-15 3 4
12071860+3639255 94.66 7.86 7.86 0.45 4.17e-15 3 4
13570390-7456597 197.96 9.24 9.24 0.46 3.15e-15 3 4
14012530-0037258 89.12 8.33 8.33 0.45 2.83e-15 1 4
17015240-1115520 111.37 8.63 8.63 0.45 2.20e-15 3 4
17154136-1206217 252.61 9.52 9.52 0.43 2.07e-15 3 4
20114430+6224020 187.91 9.17 9.17 0.43 3.38e-15 3 4
20200223+1553272 223.43 9.32 9.32 0.44 2.50e-15 3 4
21341973-4049390 74.10 7.66 7.66 0.45 2.24e-15 3 4
21365416-2020375 123.59 8.70 8.70 0.43 2.15e-15 1 4
22590151-8001557 160.66 8.12 8.12 0.44 3.07e-15 3 4
23265399+1543305 171.62 9.06 9.06 0.43 3.16e-15 3 4
00225577-1902014 222.31 9.28 9.28 0.44 3.54e-15 3 4
02294149+0652463 132.76 8.78 8.25 0.44 7.44e-15 3 5
02403300-0243112 117.68 8.61 8.61 0.44 6.81e-15 3 4
03371309-5250358 80.16 8.25 8.25 0.45 5.49e-15 1 4
04594911-1227001 109.13 7.51 7.51 0.46 1.04e-14 3 4
05412746-2712312 162.91 8.40 8.40 0.44 8.62e-15 1 4
06203346-2233594 129.13 8.71 8.71 0.45 1.06e-14 3 4
06211596+4512458 155.88 7.98 7.98 0.45 8.66e-15 3 4
07560614-6816409 80.90 7.48 7.48 0.44 4.69e-15 1 4
08534238-0709272 142.59 8.14 8.14 0.44 8.80e-15 3 4
10141390+3903030 111.62 8.60 8.60 0.43 5.72e-15 3 4
11344658+4857217 143.03 8.80 8.80 0.46 4.57e-15 2 4
13081259-4306554 116.49 8.62 8.62 0.44 3.31e-15 3 4
13272427-2926398 56.91 7.12 7.12 0.43 3.02e-15 2 4
13580958-1253065 302.48 9.53 9.00 0.45 2.72e-15 3 5
15223094+1915410 136.76 7.96 7.96 0.45 2.49e-15 1 4
16345442+2616288 195.85 9.16 9.16 0.43 2.23e-15 3 4
16573561-0147457 139.27 8.25 8.25 0.45 2.21e-15 2 4
17054321-1019179 175.08 9.13 9.13 0.43 2.20e-15 3 4
17134314-0604385 165.89 9.07 9.07 0.44 2.18e-15 3 4
20443585+0551254 201.47 9.24 9.24 0.44 2.30e-15 3 4
22344609+0510555 249.74 9.48 9.48 0.44 2.59e-15 3 4
23144324+4454062 203.77 9.29 9.29 0.43 3.80e-15 3 4
23250169+0815562 108.14 7.74 7.74 0.44 3.59e-15 1 4
01565464+3315596 63.60 8.04 8.04 0.46 5.56e-15 2 4
02221039-2023193 131.72 7.80 7.80 0.45 6.40e-15 3 4
03281626-7257394 119.38 8.66 8.66 0.44 4.11e-15 3 4
04495335-0937034 191.12 9.17 9.17 0.45 1.04e-14 3 4
05253863-3133103 145.42 8.79 8.79 0.40 8.62e-15 3 3
05265973-4548558 186.49 9.07 9.07 0.42 6.60e-15 3 4
05303721+1543098 272.61 9.74 9.20 0.45 1.13e-14 3 5
07234591+0431102 161.29 8.94 8.40 0.46 1.14e-14 3 5
09391706-1906040 141.86 8.27 8.27 0.44 6.78e-15 3 4
10282730+1242144 144.11 8.02 8.02 0.46 6.01e-15 2 4
10422245-3610379 71.53 7.32 7.32 0.44 4.82e-15 3 4
12211380-1756219 120.68 8.16 8.16 0.42 3.49e-15 3 4
13004876-1200252 79.42 7.45 7.45 0.43 3.12e-15 1 4
13185643-1454127 174.57 9.01 9.01 0.45 2.97e-15 1 4
13340466-3650379 142.73 7.99 7.99 0.44 2.94e-15 3 4
13473101-3335200 182.80 9.43 9.43 0.40 2.69e-15 1 3
14284530+2857507 66.08 7.53 7.53 0.45 2.65e-15 2 4
14464649+1134128 135.50 8.83 8.83 0.45 2.49e-15 1 4
15161336-1129391 55.00 7.08 7.08 0.42 2.70e-15 3 4
15334773+0517301 147.02 8.39 8.39 0.44 2.41e-15 3 4
15535842-0755095 122.12 7.75 7.75 0.43 2.28e-15 3 4
16000591+7951496 96.88 7.90 7.90 0.44 4.22e-15 3 4
16102456-6442311 175.42 8.09 8.09 0.45 2.68e-15 3 4
16451832-6424272 228.14 9.39 9.39 0.45 2.43e-15 3 4
16470762+0055480 111.34 8.06 8.06 0.42 2.21e-15 3 4
17011449-1816046 136.41 8.93 8.93 0.44 2.28e-15 2 4
17324782-1544491 120.03 8.72 8.19 0.44 2.31e-15 3 5
17541014+0259311 114.80 7.82 7.82 0.44 2.07e-15 3 4
17554308+6754097 355.86 9.86 9.86 0.43 3.71e-15 3 4
20212052+0319536 97.25 7.91 7.91 0.45 2.57e-15 3 4
22122226+1401278 123.59 7.94 7.94 0.43 2.77e-15 1 4
23131053+2210414 131.32 8.77 8.77 0.42 3.37e-15 3 4
23331576-0242102 15.34 6.71 6.18 0.45 3.11e-15 1 5
00322348-4210244 114.28 7.53 7.53 0.44 3.41e-15 1 4
00561499-4703520 127.63 8.77 8.77 0.43 4.10e-15 1 4
01101040+4306307 56.23 6.82 6.82 0.45 4.75e-15 1 4
01193329-1741357 175.37 9.06 9.06 0.44 4.23e-15 1 4
02303390-0437295 169.03 9.00 9.00 0.45 6.70e-15 1 4
02362547+3334521 137.53 8.85 8.85 0.45 6.48e-15 3 4
02561094-1523499 125.52 8.00 8.00 0.44 7.37e-15 2 4
05342127+5014025 146.06 8.92 8.38 0.44 8.76e-15 3 5
06304250-7416579 156.30 9.04 9.04 0.43 4.08e-15 1 4
07145056-3637479 102.79 7.69 7.69 0.44 7.53e-15 1 4
07205336+0114157 138.99 8.83 8.29 0.44 1.18e-14 3 5
08002096+1119098 66.25 8.08 8.08 0.44 1.06e-14 3 4
10025004-3357115 40.86 7.02 7.02 0.45 5.64e-15 2 4
10385891-0703080 134.88 8.81 8.81 0.41 5.70e-15 1 4
13173550-0550020 89.32 7.60 7.60 0.41 2.88e-15 3 4
13423422+3501129 110.41 8.00 8.00 0.44 3.21e-15 3 4
14323013+2611102 75.47 8.18 8.18 0.43 2.65e-15 3 4
15504870-3943451 112.38 7.72 7.72 0.44 2.59e-15 2 4
16522982+6030524 48.12 7.06 7.06 0.42 3.14e-15 3 3
17121976-2315418 125.90 8.79 8.79 0.44 2.35e-15 2 4
19104382-6139509 75.11 7.69 7.69 0.44 2.21e-15 3 4
19481595-0602357 127.83 8.75 8.75 0.44 2.22e-15 2 4
20115993-5315259 170.31 9.02 9.02 0.43 2.43e-15 3 4
21564554+0235146 128.69 8.73 8.73 0.43 2.39e-15 3 4
00112166-2851158 262.03 9.57 9.57 0.44 3.46e-15 3 4
01123790-4048520 222.51 9.27 9.27 0.44 3.90e-15 3 4
02013861-5159467 207.72 9.19 9.19 0.44 4.78e-15 3 4
03115991-6014368 119.67 8.66 8.66 0.44 4.54e-15 3 4
03251629-0024323 155.71 8.95 8.95 0.43 8.97e-15 3 4
04551180+6907268 90.35 7.57 7.57 0.46 7.02e-15 3 4
07361230-6947467 19.14 6.15 6.15 0.44 4.08e-15 2 4
08212229+6239085 105.09 7.79 7.79 0.42 6.55e-15 3 4
09501768-0544468 87.61 8.32 8.32 0.42 6.84e-15 3 4
09594350+1139389 46.99 7.82 7.82 0.44 6.74e-15 3 4
10032331+4821564 108.92 8.55 8.55 0.45 5.76e-15 3 4
11054260-0954599 138.66 8.46 8.46 0.45 4.91e-15 1 4
12544352+5846354 33.73 7.36 6.82 0.43 3.95e-15 1 5
12570685-1102353 66.61 8.07 8.07 0.43 3.12e-15 3 4
13035059-1633108 187.88 8.20 8.20 0.45 3.23e-15 3 4
14472800-2209267 58.95 7.95 7.95 0.43 2.66e-15 3 4
15043959+2658380 138.30 8.80 8.80 0.43 2.51e-15 3 4
15043980+5442503 130.80 8.73 8.73 0.45 3.40e-15 3 4
15481897+0907020 180.59 9.09 9.09 0.42 2.41e-15 3 4
16043557+2511233 209.87 8.68 8.68 0.43 2.41e-15 1 4
16560292-6308385 141.25 8.00 8.00 0.44 2.43e-15 1 4
17352641-0724163 120.59 7.86 7.86 0.45 2.22e-15 3 4
18122673-3851070 107.46 8.54 8.00 0.42 2.30e-15 3 5
20223248-5045105 88.30 7.53 7.53 0.44 2.32e-15 1 4
20322348+6555270 50.25 7.01 7.01 0.45 3.76e-15 3 4
20493965+2936291 68.98 8.09 7.55 0.44 2.42e-15 3 5
22440258+1552194 160.24 8.94 8.94 0.43 2.77e-15 3 4
00334741+0714555 74.01 7.66 7.66 0.45 4.04e-15 3 4
00352642+0452199 160.59 8.95 8.95 0.43 4.13e-15 3 4
01505173+3305321 143.21 8.32 8.32 0.44 5.56e-15 1 4
02231892+3211182 139.90 8.79 8.79 0.44 6.48e-15 3 4
03323733-6242232 79.03 8.31 8.31 0.43 4.63e-15 3 4
05062761+2805178 131.12 8.86 8.33 0.44 9.65e-15 3 5
05294756-2102461 120.21 8.64 8.64 0.45 1.09e-14 1 4
05550939-4249085 152.05 8.31 8.31 0.44 7.23e-15 1 4
07314958+4149382 176.74 9.03 9.03 0.44 8.23e-15 3 4
08475581+2549536 83.60 7.49 7.49 0.44 7.97e-15 3 4
09392642+3221557 101.59 8.57 8.57 0.42 6.79e-15 3 4
09562977+6802046 153.36 8.90 8.90 0.45 5.51e-15 3 4
10203515+2523007 94.61 7.58 7.58 0.44 5.61e-15 2 4
12090882+4400112 165.23 8.04 8.04 0.45 3.82e-15 3 4
12121825-5159090 139.95 8.87 8.87 0.46 3.42e-15 1 4
13053642+5333509 120.77 8.68 8.68 0.44 3.65e-15 1 4
17193484+5637477 121.25 8.65 8.65 0.42 3.07e-15 3 4
19572219-5508135 69.18 7.29 7.29 0.45 2.24e-15 1 4
23124113-6127586 225.83 9.29 9.29 0.42 3.27e-15 3 4
23293518-2849523 122.45 7.85 7.85 0.45 3.09e-15 1 4
23413553-2914109 212.59 9.31 9.31 0.44 3.09e-15 3 4
00471934+1442124 186.19 8.51 8.51 0.44 4.48e-15 1 4
01122305+1631481 176.11 9.09 9.09 0.44 4.78e-15 3 4
01211347-3628211 107.64 8.62 8.62 0.46 4.44e-15 1 4
02140946-0648228 27.80 6.34 6.34 0.43 6.70e-15 3 4
02493271+4033032 126.42 7.90 7.90 0.45 6.23e-15 2 4
02581884+3220093 45.71 7.68 7.68 0.44 7.05e-15 1 4
03033280-1202229 56.54 7.91 7.91 0.43 7.37e-15 2 4
03183423+4725299 88.46 8.47 7.93 0.44 6.85e-15 3 5
04005084+1432413 150.37 8.94 8.94 0.45 9.06e-15 3 4
04525892+0119525 114.47 7.98 7.98 0.44 1.20e-14 3 4
05042577-0822589 146.30 8.17 8.17 0.43 1.04e-14 3 4
05043802-0125291 218.43 9.31 9.31 0.45 1.20e-14 3 4
05192119+1652308 97.15 7.56 7.56 0.44 1.13e-14 3 4
06020975-5447346 153.89 8.94 8.94 0.45 5.74e-15 3 4
06383478+5128437 203.46 9.26 9.26 0.44 7.77e-15 3 4
08123465-2034568 150.94 8.88 8.35 0.45 8.30e-15 3 5
08284390+3024163 226.47 9.28 9.28 0.43 8.35e-15 3 4
09101737-0937068 239.35 9.12 9.12 0.39 7.39e-15 3 3
09192241+3344340 116.55 8.62 8.62 0.44 7.03e-15 3 4
10223117+0434563 127.36 8.70 8.70 0.43 5.54e-15 3 4
11114064+0440074 181.66 9.04 9.04 0.43 4.48e-15 3 4
11185095+0731172 163.54 8.19 8.19 0.44 4.48e-15 3 4
12094697+3627467 106.12 8.52 8.52 0.46 4.17e-15 3 4
13474524+1658235 178.72 9.06 9.06 0.43 2.79e-15 3 4
13492361+0830275 169.24 8.49 8.49 0.44 2.86e-15 3 4
14121564-0037591 117.83 7.79 7.79 0.44 2.71e-15 3 4
15073614+0921298 99.59 7.91 7.91 0.44 2.38e-15 3 4
15113223-1349227 111.99 8.58 8.58 0.45 2.58e-15 3 4
15590967+3501473 139.38 7.90 7.90 0.44 2.68e-15 3 4
16043953+1742032 139.31 8.41 8.41 0.41 2.27e-15 1 3
16462248+0902154 140.90 8.83 8.83 0.45 2.17e-15 3 4
17095391-2250048 133.13 8.82 8.82 0.44 2.35e-15 3 4
18115368+2133554 78.89 8.25 8.25 0.41 2.18e-15 2 4
18281112+2946310 277.89 9.49 9.49 0.44 2.23e-15 3 4
18481149+1234322 223.94 9.33 8.79 0.45 2.13e-15 3 5
19062707-1723569 129.14 8.78 8.78 0.45 2.08e-15 3 4
19484054-5507004 77.25 8.22 8.22 0.43 2.24e-15 3 4
22094731+1830089 104.65 7.94 7.94 0.45 2.63e-15 3 4
23522207-3013490 82.79 8.27 8.27 0.43 3.09e-15 1 4
02253134-5928381 164.42 8.99 8.99 0.44 4.54e-15 1 4
02254290+2547050 142.49 8.83 8.83 0.46 6.18e-15 3 4
02511862+4133560 73.95 8.27 8.27 0.44 6.23e-15 2 4
03033083-1541069 160.68 8.98 8.98 0.43 7.37e-15 1 4
03055248+1607053 195.10 9.23 9.23 0.44 7.77e-15 3 4
07240918-3645540 47.92 7.81 7.27 0.45 7.53e-15 3 5
08444203-5704363 264.76 9.52 8.99 0.45 5.49e-15 3 5
09344133+3204059 98.61 7.93 7.93 0.45 7.03e-15 3 4
10090117-2638367 181.95 9.02 9.02 0.43 5.09e-15 1 4
10182914+2252392 94.97 8.39 8.39 0.42 5.61e-15 3 4
11385323-5244501 81.72 8.28 7.74 0.44 3.83e-15 3 5
12272467+5655037 90.06 8.40 8.40 0.44 3.93e-15 3 4
13065301-2833284 43.47 6.96 6.96 0.44 3.02e-15 3 4
13075483+3405131 152.05 8.89 8.89 0.44 3.17e-15 1 4
14422364+0054291 149.55 8.18 8.18 0.44 2.70e-15 3 4
15095208-0023053 311.67 9.63 9.63 0.43 2.51e-15 3 4
